FAWN Station,Period,2m T avg (F),2m T min (F),2m T max (F),Tsoil avg-10cm  (F),Tsoil min(avg)-10cm  (F),Tsoil max(avg)-10cm  (F),2m DewPt avg (F),RelHum avg 2m  (pct),2m Rain tot (in),2m Rain max over 15min (in),SolRad avg2m  (w/m^2),10m Wind avg (mph),10m Wind min (mph),10m Wind max (mph),WDir avg10m  (deg),BP avg (mb),N (# obs),2m WetBulb (F),Year,Month,Day,DayOfWeek,Quarter,WeekOfYear,Season,Temp_Range,Soil_Temp_Range,Temp_Category,Apparent_Temp,Wind_Range,Wind_Category,Wind_Chill,Rain_Category,Has_Rain,Rain_Intensity,Humidity_Comfort,Dewpoint_Comfort,Solar_Category,Comfort_Index,Weather_Severity,Station_Avg_Temp,Station_Avg_Rain,Temp_Deviation_From_Station,Temp_Humidity_Interaction,Wind_Rain_Interaction
Apopka,2024-03-07,70.87,61.52,81.93,75.64,71.85,80.2,64.0,81,0.0,0.0,254.74,4.94,0.02,14.94,344,1011,96,66.31,2024,3,7,3,1,10,Spring,20.410000000000004,8.350000000000009,Warm,71.102551,14.92,Calm,70.87,No Rain,0,0.0,Very Humid,Sticky,Moderate,98.31092099934035,0.24110000000000026,72.3688594890511,0.15990875912408758,-1.4988594890510996,5740.47,0.0
Apopka,2024-03-08,73.75,63.7,85.46,77.08,74.08,80.38,67.21,82,0.0,0.0,182.57,5.03,0.0,16.6,103,1012,96,69.28,2024,3,8,4,1,10,Spring,21.75999999999999,6.299999999999997,Warm,74.76475,16.6,Light,73.75,No Rain,0,0.0,Very Humid,Uncomfortable,Low,96.14199493284754,0.38870000000000005,72.3688594890511,0.15990875912408758,1.381140510948896,6047.5,0.0
Apopka,2024-03-09,77.6,71.73,86.49,78.19,75.74,81.01,70.67,81,0.0,0.0,179.95,7.71,0.09,23.02,202,1009,96,72.71,2024,3,9,5,1,10,Spring,14.759999999999991,5.27000000000001,Warm,79.63148,22.93,Light,77.6,No Rain,0,0.0,Very Humid,Oppressive,Low,87.23062306787585,0.6883999999999997,72.3688594890511,0.15990875912408758,5.23114051094889,6285.599999999999,0.0
Apopka,2024-03-10,69.93,62.19,76.24,77.71,75.54,79.54,58.89,70,0.3,0.11,233.68,8.51,1.16,23.98,305,1011,93,62.94,2024,3,10,6,1,10,Spring,14.049999999999997,4.0,Mild,69.91383,22.82,Light,69.93,Moderate,1,0.44,Humid,Comfortable,Moderate,83.53231387105822,0.9438999999999996,72.3688594890511,0.15990875912408758,-2.4388594890510973,4895.1,2.553
Apopka,2024-03-11,60.95,50.43,72.07,74.18,70.07,78.13,44.67,56,0.0,0.0,267.47,6.08,0.16,17.56,33,1019,95,52.21,2024,3,11,0,1,11,Spring,21.639999999999993,8.060000000000002,Mild,59.27756,17.4,Light,60.95,No Rain,0,0.0,Comfortable,Dry,Moderate,75.35986567162158,0.6956999999999999,72.3688594890511,0.15990875912408758,-11.418859489051101,3413.2000000000003,0.0
Apopka,2024-03-12,64.35,50.83,78.44,73.91,69.53,78.91,53.71,71,0.0,0.0,255.36,3.79,0.0,12.28,86,1018,96,58.01,2024,3,12,1,1,11,Spring,27.61,9.379999999999995,Mild,63.02620499999999,12.28,Calm,64.35,No Rain,0,0.0,Humid,Comfortable,Moderate,86.99402634625925,0.4341000000000003,72.3688594890511,0.15990875912408758,-8.01885948905111,4568.849999999999,0.0
Apopka,2024-03-13,68.96,59.31,78.91,75.59,71.78,79.83,60.2,75,0.0,0.0,217.04,3.46,0.02,11.72,259,1015,96,63.36,2024,3,13,2,1,11,Spring,19.599999999999994,8.049999999999997,Mild,68.70259999999999,11.700000000000001,Calm,68.96,No Rain,0,0.0,Humid,Sticky,Moderate,91.59634454319065,0.1904000000000003,72.3688594890511,0.15990875912408758,-3.4088594890511104,5171.999999999999,0.0
Apopka,2024-03-14,70.76,59.49,82.87,76.82,72.72,81.7,60.89,73,0.0,0.0,263.32,3.98,0.07,12.93,67,1016,96,64.38,2024,3,14,3,1,11,Spring,23.380000000000003,8.980000000000004,Warm,70.94308400000001,12.86,Calm,70.76,No Rain,0,0.0,Humid,Sticky,Moderate,91.68024306410324,0.19720000000000026,72.3688594890511,0.15990875912408758,-1.608859489051099,5165.4800000000005,0.0
Apopka,2024-03-15,74.54,64.18,86.5,78.58,74.5,83.46,64.69,74,0.0,0.0,265.18,3.29,0.02,11.34,208,1015,96,67.93,2024,3,15,4,1,11,Spring,22.319999999999993,8.959999999999994,Warm,75.64866800000001,11.32,Calm,74.54,No Rain,0,0.0,Humid,Sticky,Moderate,88.16937904475449,0.3586000000000003,72.3688594890511,0.15990875912408758,2.171140510948902,5515.96,0.0
Apopka,2024-03-16,74.4,67.68,83.46,79.61,76.5,83.28,67.59,80,0.0,0.0,212.13,5.26,0.13,13.6,260,1012,96,69.73,2024,3,16,5,1,11,Spring,15.779999999999987,6.780000000000001,Warm,75.56160000000001,13.469999999999999,Light,74.4,No Rain,0,0.0,Humid,Uncomfortable,Moderate,96.67504633267815,0.4304000000000003,72.3688594890511,0.15990875912408758,2.0311405109489016,5952.0,0.0
Apopka,2024-03-17,74.19,67.5,83.64,79.85,77.25,82.98,68.18,82,0.0,0.0,192.52,6.06,1.1,16.33,265,1010,96,70.05,2024,3,17,6,1,11,Spring,16.14,5.730000000000004,Warm,75.323814,15.229999999999999,Light,74.19,No Rain,0,0.0,Very Humid,Uncomfortable,Low,93.19592975949337,0.45189999999999986,72.3688594890511,0.15990875912408758,1.8211405109488936,6083.58,0.0
Apopka,2024-03-18,73.31,67.68,80.31,79.31,77.54,81.37,67.91,84,0.03,0.02,172.9,8.37,0.47,25.68,257,1009,96,69.6,2024,3,18,0,1,12,Spring,12.629999999999995,3.8299999999999983,Warm,74.227532,25.21,Light,73.31,Light,1,0.08,Very Humid,Uncomfortable,Low,85.9091325723149,0.5603,72.3688594890511,0.15990875912408758,0.9411405109488982,6158.04,0.2511
Apopka,2024-03-19,58.65,49.48,67.6,77.21,73.58,80.53,39.42,50,0.0,0.0,295.28,8.54,0.2,26.26,28,1015,96,49.0,2024,3,19,1,1,12,Spring,18.119999999999997,6.950000000000003,Mild,56.777249999999995,26.060000000000002,Light,58.65,No Rain,0,0.0,Comfortable,Dry,Moderate,62.992518677844004,0.9091,72.3688594890511,0.15990875912408758,-13.718859489051106,2932.5,0.0
Apopka,2024-03-20,57.76,43.16,72.3,74.93,70.36,79.65,40.86,59,0.0,0.0,294.94,3.57,0.05,12.06,8,1016,96,49.17,2024,3,20,2,1,12,Spring,29.14,9.290000000000006,Mild,55.376872,12.01,Calm,57.76,No Rain,0,0.0,Comfortable,Dry,Moderate,74.16846426772712,0.7548000000000001,72.3688594890511,0.15990875912408758,-14.608859489051106,3407.8399999999997,0.0
Apopka,2024-03-21,65.17,50.0,80.51,75.37,70.86,80.55,50.4,60,0.0,0.0,275.69,5.1,0.02,20.53,86,1016,96,56.64,2024,3,21,3,1,12,Spring,30.510000000000005,9.689999999999998,Mild,64.21366,20.51,Light,65.17,No Rain,0,0.0,Comfortable,Comfortable,Moderate,83.38059655527155,0.4454999999999999,72.3688594890511,0.15990875912408758,-7.198859489051102,3910.2000000000003,0.0
Apopka,2024-03-22,67.62,61.95,72.19,75.32,73.56,79.14,63.09,86,0.85,0.08,77.06,8.07,0.36,27.72,144,1011,96,64.65,2024,3,22,4,1,12,Spring,10.239999999999995,5.579999999999998,Mild,66.944556,27.36,Light,67.62,Heavy,1,0.32,Very Humid,Sticky,Low,86.09061999548554,2.1418,72.3688594890511,0.15990875912408758,-4.7488594890511,5815.320000000001,6.8595
Apopka,2024-03-23,69.33,60.64,79.27,74.35,71.26,79.25,62.32,80,0.12,0.07,255.77,6.22,0.05,20.85,273,1004,96,64.76,2024,3,23,5,1,12,Spring,18.629999999999995,7.989999999999995,Mild,69.15312,20.8,Light,69.33,Moderate,1,0.28,Humid,Sticky,Moderate,96.40199204800743,0.5223000000000001,72.3688594890511,0.15990875912408758,-3.038859489051106,5546.4,0.7464
Apopka,2024-03-24,64.33,58.57,73.53,73.91,71.73,77.25,59.56,85,0.01,0.01,168.09,9.34,0.2,29.68,18,1010,96,61.33,2024,3,24,6,1,12,Spring,14.96,5.519999999999996,Mild,62.739565,29.48,Light,64.33,Light,1,0.04,Very Humid,Comfortable,Low,81.25716437505321,0.6771,72.3688594890511,0.15990875912408758,-8.038859489051106,5468.05,0.0934
Apopka,2024-03-25,67.19,56.28,78.6,72.98,69.58,76.87,57.12,72,0.0,0.0,222.28,8.21,0.51,25.3,80,1014,96,60.95,2024,3,25,0,1,13,Spring,22.319999999999993,7.290000000000006,Mild,66.522344,24.79,Light,67.19,No Rain,0,0.0,Humid,Comfortable,Moderate,84.17089330351605,0.46890000000000015,72.3688594890511,0.15990875912408758,-5.178859489051106,4837.68,0.0
Apopka,2024-03-26,73.37,63.45,83.93,75.4,71.85,80.17,62.05,69,0.0,0.0,242.35,6.83,0.07,29.75,133,1011,96,65.95,2024,3,26,1,1,13,Spring,20.480000000000004,8.320000000000007,Warm,74.137349,29.68,Light,73.37,No Rain,0,0.0,Humid,Sticky,Moderate,85.460330384068,0.4417000000000002,72.3688594890511,0.15990875912408758,1.0011405109489004,5062.530000000001,0.0
Apopka,2024-03-27,72.64,67.71,79.92,76.77,75.27,78.62,66.99,83,0.01,0.01,82.64,5.82,0.05,24.67,156,1011,96,68.79,2024,3,27,2,1,13,Spring,12.210000000000008,3.3500000000000085,Warm,73.363096,24.62,Light,72.64,Light,1,0.04,Very Humid,Uncomfortable,Low,94.11037016520825,0.38480000000000003,72.3688594890511,0.15990875912408758,0.27114051094889646,6029.12,0.0582
Apopka,2024-03-28,70.82,59.83,77.85,75.68,74.3,78.01,62.57,78,0.22,0.07,205.5,7.42,0.02,24.27,322,1009,96,65.41,2024,3,28,3,1,13,Spring,18.019999999999996,3.710000000000008,Warm,71.03106799999999,24.25,Light,70.82,Moderate,1,0.28,Humid,Sticky,Moderate,91.53480261674304,0.7777999999999996,72.3688594890511,0.15990875912408758,-1.548859489051111,5523.959999999999,1.6324
Apopka,2024-03-29,63.79,53.67,74.82,74.67,70.27,79.77,50.38,66,0.0,0.0,308.46,4.88,0.02,14.74,329,1017,96,56.08,2024,3,29,4,1,13,Spring,21.14999999999999,9.5,Mild,62.437462,14.72,Calm,63.79,No Rain,0,0.0,Humid,Comfortable,Moderate,86.26020407120659,0.5057,72.3688594890511,0.15990875912408758,-8.578859489051105,4210.14,0.0
Apopka,2024-03-30,66.52,50.94,79.86,75.5,70.83,80.73,54.53,69,0.0,0.0,280.47,3.91,0.05,13.89,291,1018,96,59.28,2024,3,30,5,1,13,Spring,28.92,9.900000000000006,Mild,65.727604,13.84,Calm,66.52,No Rain,0,0.0,Humid,Comfortable,Moderate,87.25953310726592,0.33040000000000025,72.3688594890511,0.15990875912408758,-5.848859489051108,4589.88,0.0
Apopka,2024-03-31,68.14,56.1,79.16,77.24,72.72,82.53,58.76,75,0.0,0.0,290.26,3.39,0.0,12.01,241,1017,96,62.23,2024,3,31,6,1,13,Spring,23.059999999999995,9.810000000000002,Mild,67.67965,12.01,Calm,68.14,No Rain,0,0.0,Humid,Comfortable,Moderate,90.90783364503278,0.22859999999999997,72.3688594890511,0.15990875912408758,-4.2288594890511035,5110.5,0.0
Apopka,2024-04-01,71.81,61.38,83.17,78.66,74.59,83.61,60.57,70,0.02,0.02,274.9,4.12,0.02,17.92,220,1016,96,64.56,2024,4,1,0,2,14,Spring,21.79,9.019999999999996,Warm,72.22811,17.900000000000002,Calm,71.81,Light,1,0.08,Humid,Sticky,Moderate,89.37707998391626,0.29530000000000006,72.3688594890511,0.15990875912408758,-0.5588594890511018,5026.7,0.0824
Apopka,2024-04-02,74.63,63.75,84.27,80.0,76.41,83.97,65.38,75,0.0,0.0,249.8,5.01,0.07,17.2,217,1011,96,68.39,2024,4,2,1,2,14,Spring,20.519999999999996,7.560000000000002,Warm,75.775925,17.13,Light,74.63,No Rain,0,0.0,Humid,Uncomfortable,Moderate,93.59888304928026,0.43189999999999973,72.3688594890511,0.15990875912408758,2.2611405109488913,5597.25,0.0
Apopka,2024-04-03,71.58,61.75,81.27,78.71,75.16,82.18,67.3,87,1.03,0.22,63.39,9.65,0.43,34.65,225,1004,96,68.66,2024,4,3,2,2,14,Spring,19.519999999999996,7.02000000000001,Warm,72.033618,34.22,Light,71.58,Very Heavy,1,0.88,Very Humid,Uncomfortable,Low,81.31863296217875,2.525,72.3688594890511,0.15990875912408758,-0.7888594890511058,6227.46,9.9395
Apopka,2024-04-04,65.96,60.37,73.24,74.24,71.19,78.12,51.29,62,0.0,0.0,308.12,10.3,0.69,23.82,286,1008,96,57.39,2024,4,4,3,2,14,Spring,12.869999999999997,6.930000000000007,Mild,65.133416,23.13,Moderate,65.96,No Rain,0,0.0,Humid,Comfortable,Moderate,70.72984882357369,0.6140000000000003,72.3688594890511,0.15990875912408758,-6.40885948905111,4089.5199999999995,0.0
Apopka,2024-04-05,66.34,56.71,76.91,74.81,70.57,79.66,52.0,62,0.0,0.0,313.11,8.22,1.19,23.49,283,1013,96,57.9,2024,4,5,4,2,14,Spring,20.199999999999996,9.090000000000003,Mild,65.591164,22.299999999999997,Light,66.34,No Rain,0,0.0,Humid,Comfortable,Moderate,76.75869645561104,0.5117999999999998,72.3688594890511,0.15990875912408758,-6.028859489051101,4113.08,0.0
Apopka,2024-04-06,65.1,56.14,73.27,76.3,72.36,80.89,51.97,66,0.0,0.0,315.42,6.23,0.13,16.2,308,1014,96,57.4,2024,4,6,5,2,14,Spring,17.129999999999995,8.530000000000001,Mild,64.03277999999999,16.07,Light,65.1,No Rain,0,0.0,Humid,Comfortable,Moderate,84.31116416052703,0.4942000000000003,72.3688594890511,0.15990875912408758,-7.26885948905111,4296.599999999999,0.0
Apopka,2024-04-07,63.69,51.82,76.87,76.45,71.87,81.57,49.42,63,0.0,0.0,312.46,4.9,0.0,18.54,53,1016,96,55.56,2024,4,7,6,2,14,Spring,25.050000000000004,9.699999999999989,Mild,62.378150999999995,18.54,Calm,63.69,No Rain,0,0.0,Humid,Dry,Moderate,84.19393000661996,0.5115000000000001,72.3688594890511,0.15990875912408758,-8.678859489051106,4012.47,0.0
Apopka,2024-04-08,66.55,54.25,77.68,76.64,72.75,80.31,55.21,69,0.0,0.0,263.3,5.69,0.2,22.55,99,1018,96,59.66,2024,4,8,0,2,15,Spring,23.430000000000007,7.560000000000002,Mild,65.76443499999999,22.35,Light,66.55,No Rain,0,0.0,Humid,Comfortable,Moderate,88.75119892452004,0.4001000000000002,72.3688594890511,0.15990875912408758,-5.818859489051107,4591.95,0.0
Apopka,2024-04-09,69.86,58.66,81.68,77.21,73.58,81.28,59.04,71,0.0,0.0,257.53,6.56,0.11,21.25,114,1017,96,63.0,2024,4,9,1,2,15,Spring,23.02000000000001,7.700000000000003,Mild,69.827198,21.14,Light,69.86,No Rain,0,0.0,Humid,Comfortable,Moderate,89.69101734647063,0.2694,72.3688594890511,0.15990875912408758,-2.5088594890511047,4960.06,0.0
Apopka,2024-04-10,74.68,66.34,85.21,78.62,75.51,82.54,63.17,69,0.0,0.0,236.06,7.64,0.43,23.73,133,1012,96,67.05,2024,4,10,2,2,15,Spring,18.86999999999999,7.030000000000001,Warm,75.745636,23.3,Light,74.68,No Rain,0,0.0,Humid,Sticky,Moderate,82.41348934166838,0.5396000000000003,72.3688594890511,0.15990875912408758,2.3111405109489027,5152.92,0.0
Apopka,2024-04-11,74.12,69.87,81.09,78.52,76.86,81.03,67.74,81,0.39,0.2,112.23,11.61,1.12,36.06,206,1007,96,69.74,2024,4,11,3,2,15,Spring,11.219999999999999,4.170000000000002,Warm,75.221276,34.940000000000005,Moderate,74.12,Moderate,1,0.8,Very Humid,Uncomfortable,Low,78.44873410175092,1.4504000000000001,72.3688594890511,0.15990875912408758,1.7511405109489004,6003.72,4.5279
Apopka,2024-04-12,68.67,58.19,77.02,76.01,72.18,80.47,54.47,62,0.0,0.0,322.55,10.61,0.31,29.26,290,1016,96,60.06,2024,4,12,4,2,15,Spring,18.83,8.289999999999992,Mild,68.397882,28.950000000000003,Moderate,68.67,No Rain,0,0.0,Humid,Comfortable,Moderate,71.49572098002275,0.4908999999999999,72.3688594890511,0.15990875912408758,-3.6988594890511024,4257.54,0.0
Apopka,2024-04-13,66.48,56.25,76.17,76.46,71.89,81.63,46.89,54,0.0,0.0,331.26,5.19,0.0,18.43,323,1020,96,55.52,2024,4,13,5,2,15,Spring,19.92,9.739999999999995,Mild,65.85273600000001,18.43,Light,66.48,No Rain,0,0.0,Comfortable,Dry,Moderate,79.79394664826731,0.38359999999999983,72.3688594890511,0.15990875912408758,-5.8888594890511,3589.92,0.0
Apopka,2024-04-14,66.66,51.71,80.83,77.03,72.16,82.42,51.67,63,0.0,0.0,322.89,3.62,0.02,13.51,233,1019,96,57.85,2024,4,14,6,2,15,Spring,29.119999999999997,10.260000000000005,Mild,65.965614,13.49,Calm,66.66,No Rain,0,0.0,Humid,Comfortable,Moderate,82.41129792087675,0.3118000000000002,72.3688594890511,0.15990875912408758,-5.7088594890511075,4199.58,0.0
Apopka,2024-04-15,72.08,60.69,84.56,79.14,74.79,84.4,57.4,62,0.0,0.0,313.39,4.66,0.13,14.45,180,1017,96,62.86,2024,4,15,0,2,16,Spring,23.870000000000005,9.61,Warm,72.505568,14.319999999999999,Calm,72.08,No Rain,0,0.0,Humid,Comfortable,Moderate,85.22211799660444,0.29039999999999994,72.3688594890511,0.15990875912408758,-0.2888594890511058,4468.96,0.0
Apopka,2024-04-16,71.91,57.7,85.75,79.79,75.74,83.98,58.58,66,0.0,0.0,310.82,5.32,0.02,21.63,110,1017,96,63.45,2024,4,16,1,2,16,Spring,28.049999999999997,8.240000000000009,Warm,72.325998,21.61,Light,71.91,No Rain,0,0.0,Humid,Comfortable,Moderate,88.48752931960671,0.30829999999999985,72.3688594890511,0.15990875912408758,-0.4588594890511075,4746.0599999999995,0.0
Apopka,2024-04-17,73.28,61.84,85.71,80.4,76.57,84.65,61.91,71,0.0,0.0,299.86,5.24,0.2,17.36,105,1017,96,65.84,2024,4,17,2,2,16,Spring,23.86999999999999,8.080000000000013,Warm,74.04850400000001,17.16,Light,73.28,No Rain,0,0.0,Humid,Sticky,Moderate,91.32290230244905,0.37360000000000004,72.3688594890511,0.15990875912408758,0.911140510948897,5202.88,0.0
Apopka,2024-04-18,74.76,64.71,86.47,81.84,78.13,86.5,63.27,70,0.0,0.0,303.38,3.9,0.0,14.43,203,1016,96,67.14,2024,4,18,3,2,16,Spring,21.760000000000005,8.370000000000005,Warm,75.85956,14.43,Calm,74.76,No Rain,0,0.0,Humid,Sticky,Moderate,86.98887841344899,0.39400000000000024,72.3688594890511,0.15990875912408758,2.391140510948901,5233.200000000001,0.0
Apopka,2024-04-19,76.73,65.28,88.63,83.29,79.43,87.85,65.52,71,0.0,0.0,301.98,4.28,0.02,16.53,273,1015,96,69.13,2024,4,19,4,2,16,Spring,23.349999999999994,8.419999999999987,Warm,78.30683900000001,16.51,Calm,76.73,No Rain,0,0.0,Humid,Uncomfortable,Moderate,87.55068456418017,0.5077000000000003,72.3688594890511,0.15990875912408758,4.3611405109489,5447.83,0.0
Apopka,2024-04-20,75.83,65.12,87.93,84.0,80.02,88.38,65.87,74,0.0,0.0,311.34,3.83,0.0,18.61,308,1015,96,69.07,2024,4,20,5,2,16,Spring,22.810000000000002,8.36,Warm,77.253686,18.61,Calm,75.83,No Rain,0,0.0,Humid,Uncomfortable,Moderate,88.89914902355135,0.44469999999999993,72.3688594890511,0.15990875912408758,3.461140510948894,5611.42,0.0
Apopka,2024-04-21,76.4,68.65,84.74,84.06,81.23,86.77,67.13,75,0.0,0.0,237.17,6.63,0.05,21.81,261,1012,96,70.04,2024,4,21,6,2,16,Spring,16.08999999999999,5.539999999999992,Warm,77.98400000000001,21.759999999999998,Light,76.4,No Rain,0,0.0,Humid,Uncomfortable,Moderate,88.31897491079498,0.5852000000000003,72.3688594890511,0.15990875912408758,4.031140510948902,5730.0,0.0
Apopka,2024-04-22,66.46,58.8,74.55,82.8,80.4,85.44,58.34,77,0.0,0.0,204.89,7.55,0.27,22.39,1,1013,96,61.38,2024,4,22,0,2,17,Spring,15.75,5.039999999999992,Mild,65.560486,22.12,Light,66.46,No Rain,0,0.0,Humid,Comfortable,Moderate,89.00866382391376,0.4790000000000003,72.3688594890511,0.15990875912408758,-5.90885948905111,5117.419999999999,0.0
Apopka,2024-04-23,64.69,52.03,76.06,79.93,76.3,83.39,51.47,64,0.0,0.0,279.48,6.83,0.27,21.38,64,1018,96,56.98,2024,4,23,1,2,17,Spring,24.03,7.090000000000003,Mild,63.568528,21.11,Light,64.69,No Rain,0,0.0,Humid,Comfortable,Moderate,81.01677213550194,0.5387000000000002,72.3688594890511,0.15990875912408758,-7.678859489051106,4140.16,0.0
Apopka,2024-04-24,68.49,55.53,79.88,80.07,75.88,84.96,53.71,62,0.0,0.0,326.19,4.69,0.11,13.0,115,1018,96,59.6,2024,4,24,2,2,17,Spring,24.349999999999994,9.079999999999998,Mild,68.18105399999999,12.89,Calm,68.49,No Rain,0,0.0,Humid,Comfortable,Moderate,85.8087047915022,0.2631000000000003,72.3688594890511,0.15990875912408758,-3.878859489051109,4246.38,0.0
Apopka,2024-04-25,71.23,58.35,82.98,81.46,77.32,86.2,57.46,64,0.0,0.0,322.32,4.15,0.0,14.99,211,1017,96,62.59,2024,4,25,3,2,17,Spring,24.630000000000003,8.88000000000001,Warm,71.489776,14.99,Calm,71.23,No Rain,0,0.0,Humid,Comfortable,Moderate,85.68589265956278,0.2275000000000002,72.3688594890511,0.15990875912408758,-1.1388594890511001,4558.72,0.0
Apopka,2024-04-26,72.88,60.93,84.42,82.29,78.85,85.59,60.28,67,0.0,0.0,267.55,5.57,0.05,23.13,103,1018,96,64.76,2024,4,26,4,2,17,Spring,23.490000000000002,6.740000000000009,Warm,73.516768,23.08,Light,72.88,No Rain,0,0.0,Humid,Sticky,Moderate,87.89413008393782,0.3667999999999998,72.3688594890511,0.15990875912408758,0.5111405109488913,4882.96,0.0
Apopka,2024-04-27,72.32,63.25,82.69,81.6,78.91,84.0,62.84,74,0.0,0.0,219.56,7.78,0.05,25.63,94,1020,96,66.08,2024,4,27,5,2,17,Spring,19.439999999999998,5.090000000000003,Warm,72.88654399999999,25.58,Light,72.32,No Rain,0,0.0,Humid,Sticky,Moderate,86.87933655548726,0.4271999999999997,72.3688594890511,0.15990875912408758,-0.04885948905111093,5351.679999999999,0.0
Apopka,2024-04-28,72.68,65.35,81.9,81.18,78.3,84.54,58.38,62,0.0,0.0,264.11,7.98,0.16,21.34,97,1019,96,63.61,2024,4,28,6,2,17,Spring,16.55000000000001,6.240000000000009,Warm,73.228328,21.18,Light,72.68,No Rain,0,0.0,Humid,Comfortable,Moderate,77.85750264175378,0.4532000000000004,72.3688594890511,0.15990875912408758,0.3111405109489027,4506.160000000001,0.0
Apopka,2024-04-29,73.15,60.87,85.93,81.3,77.74,85.42,60.25,67,0.0,0.0,270.39,6.7,0.31,22.12,110,1016,96,64.83,2024,4,29,0,2,18,Spring,25.06000000000001,7.680000000000007,Warm,73.84646500000001,21.810000000000002,Light,73.15,No Rain,0,0.0,Humid,Sticky,Moderate,84.58060647682838,0.4255000000000003,72.3688594890511,0.15990875912408758,0.7811405109489016,4901.05,0.0
Apopka,2024-04-30,74.75,65.82,83.44,82.65,79.63,85.84,65.1,74,0.0,0.0,229.04,5.23,0.18,17.29,131,1013,96,68.25,2024,4,30,1,2,18,Spring,17.620000000000005,6.210000000000008,Warm,75.90995,17.11,Light,74.75,No Rain,0,0.0,Humid,Uncomfortable,Moderate,92.52832454645537,0.4467,72.3688594890511,0.15990875912408758,2.381140510948896,5531.5,0.0
Apopka,2024-05-01,76.05,64.63,88.39,83.68,79.57,89.11,66.29,75,0.0,0.0,330.46,4.75,0.02,19.73,138,1012,96,69.4,2024,5,1,2,2,18,Spring,23.760000000000005,9.540000000000006,Warm,77.547375,19.71,Calm,76.05,No Rain,0,0.0,Humid,Uncomfortable,Moderate,92.01958360164062,0.4924999999999999,72.3688594890511,0.15990875912408758,3.681140510948893,5703.75,0.0
Apopka,2024-05-02,77.68,68.68,89.11,85.29,81.95,88.36,67.07,72,0.0,0.0,263.65,5.48,0.02,22.06,113,1012,96,70.39,2024,5,2,3,2,18,Spring,20.429999999999993,6.409999999999997,Warm,79.50476800000001,22.04,Light,77.68,No Rain,0,0.0,Humid,Uncomfortable,Moderate,88.693907101208,0.6032000000000004,72.3688594890511,0.15990875912408758,5.311140510948903,5592.960000000001,0.0
Apopka,2024-05-03,76.37,65.14,89.13,84.67,81.36,87.53,66.03,73,0.0,0.0,233.8,5.13,0.07,18.39,104,1013,96,69.34,2024,5,3,4,2,18,Spring,23.989999999999995,6.170000000000002,Warm,77.904533,18.32,Light,76.37,No Rain,0,0.0,Humid,Uncomfortable,Moderate,91.1452979498352,0.5237000000000003,72.3688594890511,0.15990875912408758,4.0011405109489,5575.01,0.0
Apopka,2024-05-04,75.83,65.61,87.87,84.76,80.92,89.38,66.5,75,0.0,0.0,303.44,5.41,0.02,20.65,107,1014,96,69.46,2024,5,4,5,2,18,Spring,22.260000000000005,8.459999999999994,Warm,77.272925,20.63,Light,75.83,No Rain,0,0.0,Humid,Uncomfortable,Moderate,92.06394990724635,0.5078999999999999,72.3688594890511,0.15990875912408758,3.461140510948894,5687.25,0.0
Apopka,2024-05-05,76.52,68.65,89.31,85.27,82.44,88.52,68.05,77,1.48,0.65,259.72,4.56,0.09,27.51,125,1014,96,70.66,2024,5,5,6,2,18,Spring,20.659999999999997,6.079999999999998,Warm,78.176732,27.42,Calm,76.52,Very Heavy,1,2.6,Humid,Uncomfortable,Moderate,92.58159334062552,3.4684,72.3688594890511,0.15990875912408758,4.151140510948892,5892.04,6.748799999999999
Apopka,2024-05-06,77.88,68.61,87.57,83.06,79.32,88.25,67.35,72,0.0,0.0,295.48,5.31,0.07,17.11,135,1014,96,70.63,2024,5,6,0,2,19,Spring,18.959999999999994,8.930000000000007,Warm,79.752288,17.04,Light,77.88,No Rain,0,0.0,Humid,Uncomfortable,Moderate,89.04764556999886,0.6063999999999998,72.3688594890511,0.15990875912408758,5.511140510948891,5607.36,0.0
Apopka,2024-05-07,79.96,70.59,90.37,85.65,81.25,91.56,69.05,71,0.0,0.0,319.93,4.12,0.02,14.09,224,1011,96,72.33,2024,5,7,1,2,19,Spring,19.78,10.310000000000002,Warm,82.293628,14.07,Calm,79.96,No Rain,0,0.0,Humid,Uncomfortable,Moderate,85.16135012981715,0.6627999999999996,72.3688594890511,0.15990875912408758,7.59114051094889,5677.16,0.0
Apopka,2024-05-08,82.4,72.43,93.81,88.15,83.8,93.49,70.39,69,0.0,0.0,323.58,4.38,0.02,13.56,212,1010,96,73.89,2024,5,8,2,2,19,Spring,21.379999999999995,9.689999999999998,Warm,85.22348000000001,13.540000000000001,Calm,82.4,No Rain,0,0.0,Humid,Oppressive,Moderate,83.04389010045936,0.7952000000000004,72.3688594890511,0.15990875912408758,10.031140510948902,5685.6,0.0
Apopka,2024-05-09,82.61,75.58,93.07,89.74,85.95,94.21,71.24,70,0.0,0.0,324.16,5.75,0.0,16.87,228,1010,96,74.5,2024,5,9,3,2,19,Spring,17.489999999999995,8.259999999999991,Warm,85.52291,16.87,Light,82.61,No Rain,0,0.0,Humid,Oppressive,Moderate,83.60052176662711,0.8604999999999999,72.3688594890511,0.15990875912408758,10.241140510948895,5782.7,0.0
